F9_00_ORG_ADDR_CITY,F9_00_ORG_ADDR_STATE,F9_09_EXP_FEE_SVC_ACC_TOT,F9_10_LIAB_ACC_PAYABLE_EOY,F9_10_ASSET_ACC_NET_EOY,F9_09_EXP_AD_PROMO_TOT,F9_09_EXP_BEN_PAID_MEMB_TOT,F9_10_NAFB_CAP_STCK_EOY,F9_09_EXP_COMP_DSQ_PERS_TOT,F9_09_EXP_CONF_MEETING_TOT,F9_10_ASSET_LOAN_OFF_EOY,F9_10_LIAB_REV_DEFERRED_EOY,F9_09_EXP_DEPREC_TOT,F9_00_ORG_EIN,F9_10_LIAB_ESCROW_ACC_EOY,SA_03_PUB_AMT_CONTR_SBST_TOT,SA_02_PUB_CONTR_SBST_TOT,F9_05_NUM_FORM_1096_BOX_3,F9_05_170C_NUM_FORM_8282_FILED_X,F9_09_EXP_FEE_SVC_INVEST_TOT,F9_09_EXP_FEE_SVC_LOB_TOT,F9_09_EXP_FEE_SVC_MGMT_TOT,F9_09_EXP_FEE_SVC_OTH_TOT,F9_05_NUM_FORM_W2G,SA_02_PUB_GIFT_GRANT_CONTR_TOT,F9_08_REV_OTH_SALE_GAIN_NET_TOT,F9_09_EXP_GRANT_US_INDIV_TOT,F9_10_LIAB_GRANT_PAYABLE_EOY,F9_09_EXP_GRANT_FRGN_TOT,F9_09_EXP_GRANT_US_ORG_TOT,SA_02_TOT_INCOME_GRO_TOT,SA_03_TOT_INCOME_GRO_TOT,F9_08_REV_OTH_FUNDR_EVNT_1,F9_08_REV_OTH_GAMING,F9_05_501C7_GRO_RCPT_PUB_USE,SA_03_PUB_GRO_RCPT_NONUBIZ_TOT,SA_03_PUB_GRO_RCPT_ADM_TOT,SA_02_TOT_GRO_RCPT_RLTD_ACTS,F9_08_REV_OTH_RENT_GRO_PERS,F9_08_REV_OTH_RENT_GRO_REAL,F9_09_EXP_INFO_TECH_TOT,F9_09_EXP_INSURANCE_TOT,F9_10_ASSET_INTANGIBLE_EOY,F9_09_EXP_INT_TOT,F9_10_ASSET_INV_SALE_EOY,F9_10_ASSET_INVEST_SEC_EOY,F9_10_ASSET_INVEST_SEC_OTH_EOY,F9_10_ASSET_INVEST_PROG_RLTD_EOY,F9_09_EXP_FEE_SVC_LEGAL_TOT,F9_08_REV_OTH_FUNDR_DIRECT_EXP,F9_08_REV_OTH_GAMING_DIRECT_EXP,F9_08_REV_MISC_BIZCODE,F9_08_REV_MISC_BIZCODE_2,F9_08_REV_MISC_BIZCODE_3,F9_08_REV_MISC_OTH_TOT,F9_08_REV_OTH_FUNDR_NET_TOT,F9_08_REV_OTH_GAMING_NET_TOT,SA_02_TOT_INCOME_NET_UBIZ_TOT,SA_03_TOT_INCOME_NET_UBIZ_TOT,F9_07_COMP_KONTR_NUM_GT_100K,F9_05_NUM_EMPL,F9_07_COMP_DTK_NUM_GT_100K,F9_10_ASSET_CASH_EOY,F9_10_ASSET_NOTE_LOAN_NET_EOY,F9_09_EXP_OCCUPANCY_TOT,F9_09_EXP_OFFICE_TOT,F9_10_ASSET_OTH_EOY,F9_09_EXP_OTH_EMPL_BEN_TOT,F9_09_EXP_OTH_TOT,F9_09_EXP_OTH_TOT_2,F9_09_EXP_OTH_TOT_3,F9_09_EXP_OTH_TOT_4,SA_02_TOT_INCOME_OTH_TOT,SA_03_TOT_INCOME_OTH_TOT,F9_10_LIAB_OTH_EOY,F9_10_NAFB_CAP_SURPLUS_EOY,F9_10_LIAB_LOAN_OFF_EOY,F9_09_EXP_PENSION_CONTR_TOT,F9_10_NAFB_RESTRICT_PERM_EOY,F9_10_ASSET_PLEDGE_NET_EOY,F9_10_ASSET_EXP_PREPAID_EOY,SA_02_PUB_SUPPORT_TOT,SA_03_PUB_SUPPORT_TOT,SA_02_PUB_TOT_L123_TOT,SA_03_PUB_TOT_L1_5_TOT,F9_09_EXP_PAY_AFFIL_TOT,F9_05_501C29_RESERVE_MAINT_AMT,F9_10_ASSET_LOAN_DSQ_PERS_EOY,SA_03_PUB_AMT_PERS_DSQ_TOT,F9_08_REV_OTH_RENT_LESS_EXP_PERS,F9_08_REV_OTH_RENT_LESS_EXP_REAL,F9_08_REV_OTH_RENT_INCOME_PERS,F9_08_REV_OTH_RENT_INCOME_REAL,F9_09_EXP_ROY_TOT,F9_08_REV_OTH_ROY_TOT,SA_02_TOT_AMT_L4_CY_TOT,SA_03_TOT_AMT_L6_TOT,SA_02_PUB_VALUE_SVC_GOVT_TOT,SA_03_PUB_VALUE_SVC_GOVT_TOT,SA_03_PUB_ADD_L7AB_TOT,SA_03_TOT_ADD_L10AB_TOT,F9_10_ASSET_SAVING_EOY,F9_00_TAX_PERIOD_END_DATE,F9_10_NAFB_RESTRICT_TEMP_EOY,SA_03_PUB_GIFT_GRANT_CONTR_TOT,F9_10_NAFB_TOT_LIAB_NAFB_EOY,SA_01_PCSTAT_SUPPORT_ORG_NUM,F9_08_REV_PROG_TOT,F9_08_REV_PROG_TOT_2,F9_08_REV_PROG_TOT_3,F9_08_REV_PROG_TOT_4,F9_08_REV_PROG_TOT_5,F9_08_REV_PROG_OTH_TOT,SA_02_TOT_SUPPORT_TOT,SA_03_TOT_SUPPORT_TOT,F9_09_EXP_TRAVEL_TOT,F9_09_EXP_TRAVEL_ENTMT_TOT,F9_08_REV_OTH_INVEST_BOND_TOT,SA_02_PUB_TAXREV_LEVIED_TOT,SA_03_PUB_TAXREV_LEVIED_TOT,SA_03_TOT_INCOME_UBIZ_TOT,F9_10_NAFB_UNRESTRICT_EOY,F9_10_LIAB_NOTE_UNSEC_EOY,TAX_YEAR,F9_00_TAX_YEAR,F9_10_ASSET_LAND_BLDG_NET_EOY,F9_00_TAX_PERIOD_BEGIN_DATE,F9_07_COMP_DTK_COMP_RLTD,F9_07_COMP_DTK_COMP_OTH,F9_07_COMP_DTK_COMP_ORG,SA_01_PCSTAT_ORG_AMT_SUPPORT_TOT,GEO_ZIP5,F9_03_PROG_CODE,F9_03_PROG_CODE_2,F9_03_PROG_CODE_3,F9_00_EXEMPT_STAT_501C3_X,F9_08_REV_MISC_OTH_RLTD,F9_08_REV_MISC_OTH_UBIZ,F9_08_REV_MISC_OTH_EXCL,F9_09_EXP_OTH_TOT_5,F9_09_EXP_OTH_TOT_6,F9_08_REV_PROG_DESC,F9_08_REV_PROG_DESC_2,F9_08_REV_PROG_DESC_3,F9_08_REV_PROG_DESC_4,F9_08_REV_PROG_DESC_5,DUP_RTRN_X,Percent_Unhealthy_Days
FAIRBANKS,AK,614127.0,28264799,59732178.0,845630.0,2700,174075.0,0.0,268920.0,1480.0,1483587.0,28193894.0,33283370033,28599.0,0.0,2740247,447,0,234369.0,83353.0,108838.0,29250068,0,51800760,584177.0,441964.0,0.0,224543.0,1577152.0,26857117,1163783.0,1342860.0,5066886.0,0,890502,31038246,232615721,0,480089.0,9074755,2024773.0,53367.0,5726713.0,8402250.0,176018615,410553,66210594.0,362247.0,1333213.0,4684294,7185200.0,2148609.0,900099.0,2739073.0,9647.0,382592.0,355971.0,64152.0,49,2889,228,29407562.0,2207624,50989450.0,3073061,14341366,19767580.0,25766016,11201764,7783267,835064.0,2820195.0,20.0,2419201,527042,0.0,3383322.0,0.0,697280.0,3649971.0,49120513,39288503,51860760,39471590,1726.0,0,0.0,183087.0,0,397179.0,0,82910.0,0.0,0.0,51860760,39471590,60000.0,0.0,183087.0,1167345.0,37425101,9086601,0.0,7542842.0,677950212,3,177151885,93716028,53331389,24266730.0,5269623.0,4531279,81894043,40703107,1423689.0,0,6561,0.0,0,3562.0,0.0,273615,90855,90861.0,279392271.0,908604.0,10669492.0,810686.0,10968918.0,1024508.0,4486810.0,10639.0,3956.0,3488.0,649.0,944709.0,84000.0,309453.0,0.0,12536703.0,14560459.0,9950658.0,7381829.0,5264859.0,2833930.0,0,10.684931506849315
FAIRMONT,WV,263822.0,1118760,2464005.0,194441.0,0,0.0,1061256.0,15583.0,0.0,31017.0,937543.0,10250401064,113472.0,0.0,4535657,76,0,119424.0,0.0,7719.0,41253,0,27859052,-1190691.0,105187.0,306959.0,0.0,1873495.0,3500408,795860.0,190504.0,0.0,0,379621,2566080,9181446,0,152930.0,42814,250988.0,175000.0,82457.0,174708.0,40332236,0,0.0,93843.0,84943.0,0,3659998.0,900099.0,0.0,307247.0,105561.0,0.0,0.0,202408.0,0,398,7,2602135.0,106963,980768.0,236293,5463895,812007.0,1986399,737094,412798,273675.0,365628.0,2974.0,1291629,0,208524.0,306835.0,0.0,1968214.0,212563.0,23323395,8116940,27859052,8126540,15015.0,0,0.0,9600.0,0,198443.0,0,-45513.0,0.0,1050.0,27859052,8126540,0.0,0.0,9600.0,795860.0,1834092,4038700,0.0,5180839.0,73449770,1,10298482,1512447,12520,2523.0,0.0,0,31725088,9127782,128871.0,0,0,0.0,0,0.0,12502894.0,350954,40380,40385.0,18115959.0,403845.0,66193.0,242110.0,2142727.0,65199.0,531085.0,3875.0,2150.0,1733.0,303.0,25637.0,0.0,234490.0,0.0,401223.0,8215005.0,4221796.0,900099.0,900099.0,0.0,0,0.0
FALLON,NV,17927.0,8564,77701.0,15377.0,0,1.0,0.0,14067.0,0.0,0.0,38714.0,5006488760,0.0,0.0,0,2,0,28037.0,0.0,6031.0,1287,0,787872,147583.0,24376.0,0.0,0.0,86247.0,63,11305.0,63369.0,0.0,0,501117,282282,163631,0,31623.0,0,14615.0,0.0,5444.0,38661.0,0,2588795,0.0,0.0,16083.0,0,624410.0,0.0,0.0,6173.0,47286.0,0.0,0.0,0.0,0,37,0,457615.0,0,72257.0,12405,0,0.0,116180,36041,20211,14282.0,0.0,95000.0,21997,0,0.0,0.0,0.0,0.0,115.0,787872,4617384,787872,4617384,0.0,0,0.0,0.0,0,42950.0,0,-11327.0,0.0,0.0,787872,4617384,0.0,1793190.0,0.0,11305.0,1047844,1413478,0.0,2040795.0,5564497,1,80114,2788,10261,554.0,0.0,0,787935,4723689,5699.0,0,0,0.0,0,0.0,0.0,64274,14133,14134.0,1353766.0,141339.0,0.0,0.0,3750.0,36037.0,625847.0,2062.0,994.0,0.0,105.0,4730.0,0.0,0.0,0.0,23062.0,1335520.0,0.0,0.0,0.0,0.0,0,0.0
FARMINGTON,NM,221656.0,644732,404894.0,212798.0,0,896222.0,0.0,42494.0,0.0,32971.0,600199.0,17808024496,0.0,665406.0,896098,333,0,17467.0,0.0,704942.0,474765,0,64354516,-84.0,129341.0,0.0,92941.0,13313.0,924860,199993.0,851438.0,0.0,0,132529,8075822,2904051,0,34006.0,92451,426362.0,6779.0,47700.0,1169425.0,2646811,0,0.0,79745.0,385492.0,0,2647590.0,1085797.0,0.0,47066.0,465946.0,0.0,39676.0,629583.0,1,473,4,3177791.0,575904,1176609.0,806869,216611,702642.0,1660169,747103,400442,173299.0,2722868.0,14531.0,6110499,8521,0.0,0.0,0.0,452342.0,14956.0,63628418,18450453,64524516,19115859,21537.0,0,0.0,0.0,0,2501.0,0,31505.0,2973.0,29919.0,64524516,19115859,170000.0,0.0,665406.0,199993.0,3042064,6058008,6085.0,10907508.0,22178568,1,1846539,479852,84212,82844.0,55581.0,355,68211920,19959966,550998.0,0,0,0.0,0,0.0,209518.0,252472,60570,60577.0,10470991.0,605763.0,658016.0,29388.0,1347945.0,21538.0,2623207.0,5486.0,2298.0,0.0,457.0,11222.0,0.0,8240.0,0.0,185466.0,8566478.0,4635848.0,4104738.0,1800198.0,900099.0,0,0.0
FAYETTEVILLE,NC,379814.0,4134970,1694608.0,383890.0,0,196255.0,287151.0,272343.0,0.0,2513471.0,1848006.0,27129339671,13488777.0,0.0,1013459,546,0,71358.0,0.0,88800.0,3527858,4,198640042,-40004.0,3358282.0,127218.0,69959.0,1771178.0,7293399,134627.0,443560.0,41849.0,0,1253107,10492958,76307828,0,53756.0,186517,876866.0,0.0,1239665.0,94580.0,40494073,245030,3539762.0,44876.0,142876.0,11899,3836919.0,1092110.0,531110.0,260395.0,300684.0,29950.0,874653.0,1691660.0,2,1525,17,26170526.0,28985714,3280123.0,1638432,1995865,3581948.0,5237239,2053186,2454604,1687576.0,7404660.0,149581.0,30365123,114788,0.0,472269.0,0.0,5273318.0,649683.0,197626583,29675033,198640042,29755768,0.0,0,0.0,80735.0,0,0.0,0,53756.0,64296.0,0.0,198640042,29755768,0.0,1781461.0,80735.0,134627.0,5666893,11107598,0.0,16228242.0,153149393,16,19269403,4749189,2157854,800033.0,248632.0,1027764,214212754,31731636,846470.0,0,0,0.0,0,0.0,94398.0,0,111045,111071.0,38433739.0,1110684.0,58800.0,229775.0,2769330.0,759599.0,1556759.0,7497.0,6626.0,3270.0,761.0,30099.0,6.0,0.0,1574.0,1524829.0,10659690.0,5257539.0,3490419.0,2053109.0,1232220.0,0,0.0
FERNLEY,NV,1695.0,0,0.0,17815.0,0,0.0,0.0,0.0,0.0,0.0,7263.0,880290822,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,451687,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,3278.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,900099.0,900099.0,0.0,19200.0,0.0,0.0,0.0,0.0,0,0,0,65624.0,0,0.0,53,0,0.0,130,21505,10570,2581.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,451687,0,451687,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,451687,0,0.0,0.0,0.0,0.0,127685,202006,0.0,0.0,249795,0,0,0,0,0.0,0.0,0,451687,0,3822.0,0,0,0.0,0,0.0,0.0,0,2019,2020.0,56486.0,20199.0,0.0,0.0,0.0,0.0,89408.0,900.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,21656.0,0.0,0.0,0.0,0.0,0.0,0,0.0
FLAGSTAFF,AZ,361278.0,4942483,1068698.0,732265.0,0,480235.0,6250.0,421048.0,0.0,9423938.0,3404552.0,30407859346,0.0,174511.0,27858696,490,0,166540.0,0.0,39711.0,1942381,0,107491926,3830896.0,796004.0,12000.0,600.0,4116558.0,3082533,3221043.0,283285.0,7008.0,0,1624834,66811169,30757886,0,413547.0,354003,1237863.0,96343.0,246257.0,928259.0,47927918,1416865,0.0,155304.0,136040.0,1215,7787025.0,4033207.0,2073198.0,1022460.0,147245.0,5793.0,90275.0,16802.0,3,2768,29,10245122.0,593084,3268500.0,1292654,13364687,2163741.0,5126528,2494266,1194191,917223.0,931509.0,539215.0,10907944,47538,247289.0,480301.0,0.0,20741782.0,375770.0,80233230,194134115,108091926,201013630,518.0,0,0.0,6705004.0,0,1896.0,0,411651.0,21152.0,77.0,108091926,201013630,600000.0,138150.0,6879515.0,3221043.0,11602760,9289068,0.0,132439477.0,183892396,3,14412979,5518476,1064987,1416154.0,166682.0,312,112196243,204790690,1971012.0,0,0,0.0,0,0.0,316918.0,595000,92874,92886.0,75531108.0,928848.0,623658.0,306673.0,3983835.0,1478947.0,3956109.0,5129.0,1480.0,60.0,608.0,173078.0,-134747.0,1791.0,0.0,728506.0,14012686.0,9165987.0,4116598.0,2586099.0,900099.0,0,0.0
FLINT,MI,876144.0,6456099,7338569.0,894324.0,3415,100.0,109715.0,782538.0,161451.0,2883381.0,3103475.0,29721661686,3576.0,356213.0,23946449,877,0,397048.0,64626.0,1025804.0,6944961,5,232851384,7222362.0,1215548.0,594608.0,0.0,15052435.0,20595998,953095.0,1096639.0,1504058.0,0,3723672,85490752,29708866,0,196585.0,494234,1731417.0,0.0,547304.0,1035445.0,370914081,281939640,0.0,345642.0,573829.0,1399023,9687244.0,3052898.0,0.0,1214310.0,522810.0,105035.0,495049.0,413400.0,4,4514,42,25727697.0,15480625,8686580.0,2079565,14815377,4264638.0,17038368,5956593,3371517,1124040.0,3080766.0,579566.0,18925114,0,168818.0,1083668.0,0.0,5955467.0,1312979.0,211002578,175748256,234949027,176104469,1645557.0,0,0.0,0.0,0,38204.0,0,158381.0,0.0,0.0,234949027,176104469,1609874.0,0.0,356213.0,953095.0,16428931,14134578,0.0,86890045.0,791744675,9,49538176,3489295,1051517,154932.0,1476.0,468,259120840,178050530,1207075.0,0,0,487769.0,0,0.0,1898109.0,4685078,141330,141338.0,50634413.0,1413372.0,4148251.0,1010337.0,7159539.0,9453465.0,3395445.0,16181.0,5295.0,2452.0,982.0,1245796.0,-109845.0,0.0,0.0,2113535.0,19545100.0,9466394.0,6783774.0,3042918.0,0.0,0,0.0
FLORENCE,SC,279727.0,9886906,12432341.0,582242.0,16073,0.0,371168.0,235408.0,0.0,245677.0,2334490.0,13663791993,5785066.0,363173.0,7746132,599,0,2643.0,1725.0,76698.0,1020220,0,195558625,552247.0,925413.0,0.0,476780.0,726333.0,3870667,708635.0,573996.0,0.0,0,1189856,4050003,332902604,0,78312.0,1311285,569649.0,0.0,604424.0,2066198.0,36990070,4574801,0.0,2444.0,120715.0,0,5986636.0,0.0,0.0,181337.0,453281.0,0.0,101431.0,0.0,4,1526,68,20304125.0,0,2051705.0,2942963,3751111,7822979.0,50073968,6015742,4067776,1219451.0,1088235.0,-31322.0,674219,0,0.0,100000.0,0.0,4441005.0,520776.0,187812493,22084861,195558625,22483534,0.0,0,0.0,35500.0,0,11325.0,0,66987.0,0.0,0.0,195558625,22483534,0.0,0.0,398673.0,708635.0,4053790,5856106,0.0,17243675.0,139945395,0,66305288,29453172,223745,128577.0,90777.0,536544,200618958,23160847,863211.0,0,0,0.0,0,0.0,0.0,640878,58551,58558.0,50811178.0,585573.0,266291.0,250249.0,4296857.0,0.0,855585.0,5938.0,4335.0,1707.0,441.0,4650.0,2535.0,9172.0,0.0,2923969.0,11310544.0,5038538.0,900099.0,0.0,0.0,0,0.0
FOND DU LAC,WI,559948.0,81212134,84721202.0,1101876.0,0,500.0,118186.0,1666306.0,0.0,623794.0,25514283.0,14557103523,0.0,6769047.0,6701384,680,0,45861.0,10380.0,50090.0,83999032,16,723440828,4096531.0,510046.0,125000.0,0.0,3109213.0,3876287,413794.0,890930.0,594425.0,0,6179164,94655225,117198531,0,549542.0,1259316,2082499.0,16231.0,5319492.0,6194933.0,56077403,263009678,28484049.0,17915977.0,551739.0,382501,7904816.0,2975718.0,453310.0,17335924.0,339191.0,211924.0,34422.0,533003.0,80,4216,193,75039202.0,6228392,11207660.0,21081293,124738992,39000098.0,281457287,30190382,6051241,362706.0,5521421.0,231087.0,250828047,0,0.0,9487303.0,0.0,2509402.0,4015768.0,717019444,111877421,723720828,118850985,68747.0,0,0.0,204517.0,0,16472.0,0,533070.0,0.0,0.0,723720828,118850985,280000.0,0.0,6973564.0,413794.0,30114032,6865285,0.0,16747874.0,980479258,10,448842492,10869561,3014834,226693.0,30569.0,8347,733152958,120028869,1467313.0,2643,0,0.0,1268722,0.0,282806.0,0,68646,68649.0,299329974.0,686487.0,16080055.0,6748878.0,8087481.0,757729.0,1867802.0,9785.0,6425.0,2954.0,489.0,1214084.0,1993.0,48102.0,0.0,1258215.0,13660426.0,10487726.0,4934008.0,2328079.0,1325700.0,0,0.0
FORT COLLINS,CO,828036.0,8587784,6817741.0,1460759.0,320,2091052.0,87276.0,387757.0,0.0,7913418.0,4031194.0,62425776962,13954354.0,5540571.0,73669896,1098,0,4524693.0,443662.0,859225.0,5409693,16,500826845,27123684.0,807484.0,12770805.0,1423691.0,70478918.0,37594626,709088.0,4752398.0,1520400.0,0,7700953,154570137,33340684,225,6705523.0,539077,2014261.0,5326.0,2518877.0,533248.0,333262263,184390928,9539188.0,1007283.0,2551311.0,1343882,11310623.0,1055000.0,0.0,745725.0,2201087.0,176518.0,3440906.0,499177.0,15,2091,31,33341033.0,31714061,7559011.0,1701017,32556685,2254791.0,10675701,3348010,1835321,2087212.0,1561651.0,957862.0,30626511,165140,1231484.0,1033371.0,0.0,61721751.0,1159535.0,428600364,211113550,502270260,227195532,97526.0,0,0.0,10541411.0,0,9821.0,225,6695702.0,1635178.0,2072693.0,502270260,227195532,1443415.0,37500.0,16081982.0,709088.0,18662074,22818300,0.0,64886942.0,805532028,6,40671145,7785414,1631328,594624.0,63960.0,47631,544867443,229361659,2592416.0,0,57140,0.0,0,0.0,108172.0,863471,228147,228171.0,91951372.0,2281686.0,2179669.0,1117412.0,9127413.0,262356.0,9099259.0,20583.0,3960.0,1376.0,1623.0,-840642.0,9512.0,222087.0,20479.0,2491135.0,31313412.0,13584598.0,9230672.0,4016123.0,1072825.0,0,1.643835616438356
FORT PAYNE,AL,18830.0,33406,44734.0,7586.0,0,0.0,0.0,1135888.0,1063.0,5100.0,5319.0,4697202788,0.0,0.0,0,11,0,0.0,0.0,257922.0,39324,0,1372876,-121193.0,0.0,0.0,0.0,331801.0,40119,113324.0,0.0,0.0,0,0,15797897,0,0,0.0,0,4676.0,0.0,0.0,245917.0,0,1038470,0.0,1901.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,0.0,0,122,0,1364701.0,178404,586589.0,189223,0,54812.0,170868,22025,33005,8287.0,0.0,0.0,318,0,0.0,0.0,0.0,94870.0,66164.0,1372876,19704473,1372876,19704473,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1372876,19704473,0.0,0.0,0.0,113324.0,262633,1413373,0.0,3906576.0,4621011,0,1676511,1079121,1679137,0.0,0.0,0,1413538,19817797,44280.0,0,0,0.0,0,0.0,0.0,0,14133,14133.0,1345340.0,141330.0,0.0,0.0,158872.0,0.0,251773.0,2170.0,6.0,573.0,92.0,0.0,0.0,0.0,0.0,26358.0,1777600.0,541900.0,541900.0,0.0,0.0,0,0.0
FORT WAYNE,IN,2769368.0,279947203,255148047.0,6949120.0,1300,144825.0,773983.0,3403788.0,19515.0,19091653.0,112757802.0,71631016109,79602.0,20574266.0,84128548,5239,0,4161387.0,221190.0,6237000.0,159784196,57,665556890,17049886.0,54273583.0,2383331.0,3662616.0,29617805.0,30673971,6048476.0,3227154.0,3368448.0,0,11366240,486088708,207130090,62376,12155207.0,49581473,11786144.0,52127429.0,24159842.0,33857739.0,1444938413,280056326,5125238.0,1207134.0,2751810.0,3119977,42880664.0,10613592.0,2613098.0,10835723.0,475344.0,248471.0,472196.0,89843.0,213,22996,1283,44082375.0,32754546,63043845.0,50820321,618624480,171728398.0,268218792,223882022,189260627,10139009.0,7219758.0,2892742.0,748331072,425723,185130.0,3630273.0,0.0,40255377.0,36859882.0,583320347,651390424,667448895,712000873,498717.0,0,0.0,40036183.0,28123,6782879.0,34253,5372328.0,180839.0,2906.0,667448895,712000873,0.0,8000.0,60610449.0,6189926.0,226849485,37559381,741942.0,213095426.0,4493189076,73,1810681509,281924029,235263950,44499750.0,13368373.0,39797743,705814820,721173384,11291169.0,0,0,1892005.0,1442499,141450.0,5146339.0,4054596,375534,375574.0,1422490224.0,3755700.0,28156687.0,22231060.0,48880076.0,216161217.0,8708031.0,30670.0,11191.0,2342.0,2695.0,3705560.0,2389936.0,1539224.0,0.0,105352972.0,62675437.0,36106703.0,15302200.0,9536297.0,6079608.0,0,0.273972602739726
FRESNO,CA,2360845.0,60076058,37762774.0,2028106.0,135986,221174.0,10599487.0,1233965.0,0.0,10542059.0,16332830.0,127789282367,947465.0,1627323.0,5418911,58644,1,908908.0,140712.0,207670375.0,6755846,1,1797618266,19317884.0,27516444.0,12441305.0,11433192.0,38675205.0,25202728,4071919.0,3995645.0,3152.0,0,5950647,287922519,99160459,-219968,2478789.0,3705202,6219028.0,1015967.0,3587641.0,2720427.0,260453829,35887949,1660996.0,1141086.0,1903868.0,155,26714196.0,9755154.0,1958325.0,2999882.0,2091777.0,2997.0,68621.0,26502.0,73,7021,149,105796315.0,53845560,13906476.0,5224113,48281660,29532256.0,56577081,15471453,8345434,6007577.0,47583479.0,5269024.0,39538267,813369,578889.0,3613812.0,0.0,22967910.0,4703497.0,1793006044,454531922,1798424955,457692277,1396547.0,0,0.0,1533032.0,0,988704.0,-219968,1490085.0,33258.0,0.0,1798424955,457692277,150000.0,106049.0,3160355.0,4072762.0,51599756,40789391,7975.0,163713062.0,966669898,8,352715890,38659433,12451834,10383118.0,976843.0,9165636,1871279783,467060565,5248398.0,6921,301,656689.0,0,843.0,13388.0,12831749,407838,407872.0,339973258.0,4078687.0,3309877.0,1967287.0,17077916.0,741464.0,18931710.0,40821.0,14284.0,5462.0,2864.0,1850251.0,139443.0,15775490.0,0.0,22992061.0,54431126.0,26447704.0,11666307.0,7940107.0,4460308.0,0,18.08219178082192
GADSDEN,AL,172645.0,1195280,3752718.0,125279.0,0,103669.0,781851.0,254828.0,0.0,11820.0,3086933.0,14026174672,17283.0,0.0,3900785,166,0,38458.0,0.0,127373.0,39930,0,190989095,771803.0,144190.0,583801.0,0.0,685702.0,3843418,59245.0,820896.0,101900.0,0,343163,1123779,13531321,14325,10331.0,8756,578256.0,0.0,84797.0,143982.0,29734966,993160,119402.0,53932.0,608149.0,94995,3048508.0,0.0,0.0,1203167.0,212747.0,6905.0,5525.0,0.0,5,692,11,10776608.0,125380,1022708.0,2752565,494155,5868215.0,4373372,2578741,1234385,875249.0,522462.0,92946.0,36760,0,0.0,156426.0,0.0,817402.0,229367.0,187491122,2235775,191391907,2235775,5806260.0,0,0.0,0.0,0,0.0,14325,10331.0,0.0,0.0,191391907,2235775,38400.0,0.0,0.0,59245.0,13497124,5250183,0.0,768833.0,103351665,2,16773785,536784,306007,213848.0,88218.0,187839,195763312,2387966,340892.0,0,0,364412.0,0,0.0,186281.0,146900,52494,52499.0,42667401.0,524985.0,0.0,45991.0,2911017.0,0.0,933459.0,6983.0,164.0,0.0,357.0,0.0,0.0,0.0,0.0,2471086.0,5067949.0,1553220.0,2143319.0,1242240.0,711300.0,0,0.0
GAINESVILLE,FL,1200460.0,19467687,10540755.0,2408985.0,0,5898095.0,0.0,2527665.0,0.0,74917356.0,20733341.0,49131443254,48074.0,21429334.0,27305860,1570,0,293290.0,96225.0,11208925.0,10246116,0,263086803,1885640.0,6371804.0,2689830.0,500.0,28343559.0,19009426,11690094.0,1215419.0,0.0,0,2626,823006154,46061215,0,846344.0,2258045,3376277.0,14013484.0,21298609.0,8062213.0,126431520,22384896,7397318.0,1015415.0,950508.0,0,8923111.0,1111209.0,1111209.0,1441050.0,264911.0,0.0,457405.0,23663.0,99,3790,83,31190327.0,20188868,16910647.0,4183250,93067319,9367555.0,15785324,6087810,2430861,1664121.0,1409337.0,2750536.0,255763492,0,1527864.0,25637704.0,0.0,6664578.0,1945730.0,235780943,861916492,263086803,883994981,19441.0,0,0.0,648930.0,0,175889.0,0,670455.0,553.0,1330010.0,263086803,883994756,0.0,0.0,22078264.0,11690094.0,31427376,19384951,0.0,60986201.0,783446554,17,143327847,41477230,11353786,2805553.0,152272.0,203093,283962971,898459049,2602597.0,0,-77373,0.0,0,0.0,407780.0,1522419,193824,193839.0,410132170.0,1938375.0,56840541.0,7776948.0,21143213.0,5735785.0,3130605.0,16140.0,5973.0,4087.0,1353.0,-1912.0,-46922.0,328921.0,0.0,2128286.0,21047476.0,11313876.0,6155149.0,2410130.0,1248200.0,0,0.0
