City,State,Total_Rev_Prog_Desc
GLEN ROCK,NJ,1245050.0
GLEN ROCK,PA,1246010.0
GLEN ROSE,TX,3499629.0
GLEN SPEY,NY,621990.0
GLEN ULLIN,ND,1246000.0
GLENBEULAH,WI,110000.0
GLENCOE,IL,2780198.0
GLENCOE,MN,623000.0
GLENCOE,MO,1323010.0
GLENDALE,AZ,12499874.0
GLENDALE,CA,7617139.0
GLENDALE,CO,711210.0
GLENDALE,WI,1611309.0
GLENDALE HTS,IL,2133809.0
GLENDIVE,MT,987000.0
GLENDORA,CA,1322720.0
GLENMONT,NY,1155530.0
GLENMOORE,PA,1431209.0
GLENN DALE,MD,1246030.0
GLENNALLEN,AK,1126112.0
GLENS FALLS,NY,5464228.0
GLENSHAW,PA,1163810.0
GLENSIDE,PA,3577908.0
GLENVIEW,IL,5417640.0
GLENVILLE,NY,2133307.0
GLENWOOD,IA,623000.0
GLENWOOD,MD,900099.0
GLENWOOD,MN,1300641.0
GLENWOOD CITY,WI,623000.0
GLENWOOD SPGS,CO,5351627.0
GLENWOOD SPRINGS,CO,621610.0
GLIDDEN,TX,123.0
GLOBE,AZ,621400.0
GLOUCESTER,MA,8004997.0
GLOUCESTER,VA,4129908.0
GLOUSTER,OH,1155310.0
GLOVER,VT,611600.0
GLOVERSVILLE,NY,3490319.0
GODFREY,IL,2780440.0
GOESSEL,KS,623000.0
GOLCONDA,IL,531120.0
GOLD BEACH,OR,453310.0
GOLD RIVER,CA,561300.0
GOLDEN,CO,12550277.0
GOLDEN,IL,623000.0
GOLDEN VALLEY,MN,9146493.0
GOLDENDALE,WA,2143319.0
GOLDENROD,FL,900099.0
GOLDENS BRG,NY,900099.0
GOLDSBORO,NC,5522238.0
GOLETA,CA,3872798.0
GONZALES,LA,1800198.0
GONZALES,TX,3321697.0
GOOCHLAND,VA,1511809.0
GOOD THUNDER,MN,1010099.0
GOODING,ID,1333320.0
GOODLAND,KS,623000.0
GOODLETTSVLLE,TN,611710.0
GOODRICH,MI,900099.0
GOODYEAR,AZ,1749920.0
GORDONVILLE,PA,1434990.0
GORHAM,ME,3414237.0
GORHAM,NH,621610.0
GOSHEN,CT,1425220.0
GOSHEN,IN,14625317.0
GOSHEN,KY,711210.0
GOSHEN,NY,5707228.0
GOSHEN,OH,531110.0
GOTHA,FL,611600.0
GOTHENBURG,NE,624410.0
GOUVERNEUR,NY,623000.0
GOWANDA,NY,2688010.0
GOWEN,MI,2335299.0
GOWER,MO,623000.0
GRABILL,IN,621910.0
GRAETTINGER,IA,445100.0
GRAFTON,ND,1245020.0
GRAFTON,VT,999999.0
GRAFTON,WI,4468239.0
GRAFTON,WV,1624099.0
GRAHAM,NC,3468717.0
GRAHAM,TX,519100.0
GRAHAMSVILLE,NY,2133609.0
GRAIN VALLEY,MO,611600.0
GRANADA HILLS,CA,1338300.0
GRANBURY,TX,3734618.0
GRANBY,CO,531390.0
GRANBY,CT,532000.0
GRANBY,MA,515100.0
GRAND BAY,AL,624110.0
GRAND CANYON,AZ,1524509.0
GRAND COULEE,WA,622110.0
GRAND FORKS,ND,18029098.0
GRAND HAVEN,MI,5007899.0
GRAND ISLAND,NE,8408321.0
GRAND ISLAND,NY,2325249.0
GRAND JCT,CO,21393491.0
GRAND JUNCTION,CO,1333720.0
GRAND LAKE,CO,2332519.0
GRAND LEDGE,MI,532000.0
GRAND LK STRM,ME,110000.0
GRAND MARAIS,MN,1949699.0
GRAND PRAIRIE,TX,9010827.0
GRAND RAPIDS,MI,69274403.0
GRAND RAPIDS,MN,9191316.0
GRAND TERRACE,CA,621400.0
GRAND UNCTION,CO,611710.0
GRANDVIEW,MO,3034798.0
GRANDVIEW,WA,1332710.0
GRANDVILLE,MI,2844389.0
GRANGER,IN,4455389.0
GRANGER,WA,515100.0
GRANITE BAY,CA,1854290.0
GRANITE CITY,IL,1420120.0
GRANITE FALLS,NC,900099.0
GRANITEVILLE,SC,2342098.0
GRANT,NE,1155100.0
GRANTON,WI,110000.0
GRANTS,NM,999999.0
GRANTS PASS,OR,5514081.0
GRANTSBORO,NC,900099.0
GRANTSBURG,WI,900099.0
GRANTSVILLE,MD,1344210.0
GRANTSVILLE,WV,1233220.0
GRANTVILLE,PA,624100.0
GRANVILLE,OH,3044598.0
GRANVILLE,PA,900099.0
GRAPELAND,TX,721210.0
GRAPEVINE,TX,6030989.0
GRASONVILLE,MD,2041109.0
GRASS LAKE,MI,713990.0
GRASS VALLEY,CA,5905452.0
GRATZ,PA,713110.0
GRAVOIS MILLS,MO,561000.0
GRAWN,MI,561000.0
GRAY,GA,452000.0
GRAY,ME,611600.0
GRAY,TN,624100.0
GRAYSLAKE,IL,4561908.0
GRAYSON,KY,611600.0
GREAT BARRINGTON,MA,624200.0
GREAT BEND,KS,5896190.0
GREAT FALLS,MT,14701005.0
GREAT FALLS,VA,4271218.0
GREAT NECK,NY,1859920.0
GREELEY,CO,9567802.0
GREEN BAY,WI,33062889.0
GREEN BROOK,NJ,1424610.0
GREEN COVE SPRING,FL,711300.0
GREEN CV SPGS,FL,1434510.0
GREEN LAKE,WI,2800197.0
GREEN MTN FLS,CO,900099.0
GREEN POND,AL,621990.0
GREEN VALLEY,AZ,2984697.0
GREENACRES,FL,624200.0
GREENACRES,WA,713940.0
GREENBACKVILLE,VA,621910.0
GREENBANK,WA,900099.0
GREENBELT,MD,4348818.0
GREENBRAE,CA,3470209.0
GREENBREA,CA,711211.0
GREENBRIER,AR,517000.0
GREENCASTLE,IN,4539408.0
GREENCASTLE,PA,2769489.0
GREENDALE,IN,1233510.0
GREENDALE,WI,1185599.0
GREENE,NY,2233119.0
GREENEVILLE,TN,3423102.0
GREENFIELD,IA,2335709.0
GREENFIELD,IN,2244809.0
GREENFIELD,MA,2263499.0
GREENFIELD,OH,622110.0
GREENFIELD,WI,623990.0
GREENFILD TWP,PA,900099.0
GREENFLD PARK,NY,611600.0
GREENLAND,NH,611600.0
GREENLAWN,NY,2841850.0
GREENPORT,NY,3838360.0
GREENSBORO,AL,624200.0
GREENSBORO,GA,711110.0
GREENSBORO,NC,55330412.0
GREENSBORO,VT,711190.0
GREENSBURG,IN,2725509.0
GREENSBURG,KS,2484820.0
GREENSBURG,LA,621990.0
GREENSBURG,PA,10545114.0
GREENTOWN,PA,110000.0
GREENVILLE,DE,1233210.0
GREENVILLE,FL,623990.0
GREENVILLE,IL,1142820.0
GREENVILLE,KY,621110.0
GREENVILLE,ME,2869120.0
GREENVILLE,MI,2607329.0
GREENVILLE,MO,832210.0
GREENVILLE,MS,1523099.0
GREENVILLE,NC,8523529.0
GREENVILLE,OH,3821710.0
GREENVILLE,PA,1235700.0
GREENVILLE,RI,1072720.0
GREENVILLE,SC,39555174.0
GREENVILLE,TX,1800198.0
GREENVILLE,WI,711300.0
GREENWICH,CT,15369055.0
GREENWICH,NY,1632089.0
GREENWICH,OH,445200.0
GREENWOOD,AR,624410.0
GREENWOOD,IN,621110.0
GREENWOOD,ME,623000.0
GREENWOOD,MS,4939717.0
GREENWOOD,SC,3774728.0
GREENWOOD,TX,0.0
GREENWOOD,WI,621610.0
GREENWOOD LK,NY,2133719.0
GREENWOOD VILLAGE,CO,2966208.0
GREENWOOD VLG,CO,15750629.0
GREER,SC,2753929.0
GRENADA,MS,611600.0
GRESHAM,OR,5616797.0
GRETNA,LA,2781020.0
GRETNA,NE,3418629.0
GRIFFIN,GA,3174298.0
GRIFFITH,IN,611710.0
GRIMES,IA,2478819.0
GRINNELL,IA,4340398.0
GROSSE ILE,MI,711300.0
GROSSE POINTE,MI,1611209.0
GROSSE PT FRM,MI,4302579.0
GROSSE PT WDS,MI,611710.0
GROTON,CT,2751519.0
GROTON,NY,1523099.0
GROTTOES,VA,621910.0
GROVE,OK,900099.0
GROVE CITY,OH,5784169.0
GROVE CITY,PA,3522630.0
GROVELAND,CA,1434900.0
GROVELAND,FL,1235320.0
GROVELAND,MA,900099.0
GROVEPORT,OH,1511699.0
GROVER BEACH,CA,623220.0
GROVETON,TX,110000.0
GROVETOWN,GA,721310.0
GRUNDY,VA,713940.0
GRUNDY CENTER,IA,1235590.0
GT BARRINGTON,MA,6627603.0
GUALALA,CA,1242310.0
GUILDERLAND,NY,1184000.0
GUILFORD,CT,3733440.0
GUILFORD,VT,532000.0
GULF BREEZE,FL,2225659.0
GULFPORT,MS,4813889.0
GUM SPRING,VA,0.0
GUN BARREL CY,TX,1266210.0
GUNNISON,CO,2791000.0
GUNTERSVILLE,AL,711110.0
GURNEE,IL,900099.0
GUTHRIE,OK,2425710.0
GUTHRIE CTR,IA,624410.0
GUYMON,OK,1338040.0
GUYS MILLS,PA,611600.0
GWINN,MI,621110.0
GWYNEDD,PA,623311.0
GWYNN OAK,MD,712100.0
HACIENDA HTS,CA,531110.0
HACKENSACK,NJ,8815276.0
HACKETT,AR,611600.0
HACKETTSTOWN,NJ,2057810.0
HADDAM,CT,1142900.0
HADDON TWP,NJ,711110.0
HADDONFIELD,NJ,1849610.0
HAGERSTOWN,MD,18719383.0
HAGUE,NY,621910.0
HAHIRA,GA,713990.0
HAHNVILLE,LA,624100.0
HAIKU,HI,1705220.0
HAILEY,ID,1159190.0
HAINES,AK,3647608.0
HAINES FALLS,NY,900099.0
HALE,MI,1247210.0
HALEDON,NJ,611710.0
HALEIWA,HI,1800198.0
HALES CORNERS,WI,2046709.0
HALEYVILLE,AL,624100.0
HALF MOON BAY,CA,6705625.0
HALFMOON,NY,623000.0
HALIFAX,PA,2424608.0
HALIFAX,VA,812900.0
HALLANDLE BCH,FL,2523098.0
HALLOWELL,ME,1790620.0
HALSTAD,MN,531110.0
HALTOM CITY,TX,900099.0
HAM LAKE,MN,611710.0
HAMBURG,NY,2873578.0
HAMBURG,PA,2770209.0
HAMDEN,CT,7247127.0
HAMDEN,NY,1156610.0
HAMEL,MN,611630.0
HAMILTON,GA,900099.0
HAMILTON,MA,900099.0
HAMILTON,MI,1077510.0
HAMILTON,MO,561000.0
HAMILTON,MT,5448008.0
HAMILTON,NJ,7973654.0
HAMILTON,NY,1775900.0
HAMILTON,OH,7781708.0
HAMILTON SQUARE,NJ,900099.0
HAMLET,NC,1246320.0
HAMLIN,NY,517000.0
HAMLIN,PA,621910.0
HAMMOND,IN,4728810.0
HAMMOND,LA,2400150.0
HAMMOND,OR,812900.0
HAMMOND,WI,230000.0
HAMMONDSPORT,NY,1800198.0
HAMMONTON,NJ,900099.0
HAMPDEN,MA,900099.0
HAMPSTEAD,MD,1074910.0
HAMPSTEAD,NH,900099.0
HAMPTON,GA,1524199.0
HAMPTON,IA,1869980.0
HAMPTON,NH,1065020.0
HAMPTON,VA,6449848.0
HAMPTON BAYS,NY,1441719.0
HAMTRAMCK,MI,711300.0
HANALEI,HI,1511809.0
HANCOCK,MD,2596429.0
HANCOCK,MI,2761919.0
HANCOCK,NY,621910.0
HANFORD,CA,4118842.0
HANKINSON,ND,624410.0
HANNAWA FALLS,NY,812900.0
HANNIBAL,MO,6621416.0
HANOVER,MA,611600.0
HANOVER,MD,1800198.0
HANOVER,NH,7174150.0
HANOVER,PA,3822238.0
HANOVER,VA,900099.0
HAPPY,TX,713990.0
HARAHAN,LA,711300.0
HARBOR BEACH,MI,621400.0
HARBOR CITY,CA,1511809.0
HARBOR SPGS,MI,7749835.0
HARBORCREEK,PA,1243900.0
HARDIN,MT,900099.0
HARDINSBURG,KY,621990.0
HARDWICK,MA,900099.0
HARDWICK,NJ,1634409.0
HARDWICK,VT,2422108.0
HARDY,VA,621910.0
HARKER HTS,TX,611710.0
HARKERS IS,NC,900099.0
HARLAN,IA,2248719.0
HARLAN,IN,900099.0
HARLAN,KY,859990.0
HARLEYSVILLE,PA,713990.0
HARLINGEN,TX,4986137.0
HARLOWTON,MT,621110.0
HARMONSBURG,PA,621910.0
HARMONY,FL,611430.0
HARMONY,MN,623000.0
HARMONY,PA,621910.0
HARPER,TX,110000.0
HARPER WOODS,MI,2055309.0
HARPERS FERRY,WV,1713411.0
HARPSWELL,ME,110000.0
HARPURSVILLE,NY,900099.0
HARRAH,OK,1062780.0
HARRIMAN,NY,1800198.0
HARRINGTON,DE,1614089.0
HARRIS,NY,1779100.0
HARRISBURG,AR,541610.0
HARRISBURG,IL,1172600.0
HARRISBURG,MO,624200.0
HARRISBURG,OR,711300.0
HARRISBURG,PA,49618330.0
HARRISON,AR,9697717.0
HARRISON,MI,900099.0
HARRISON,NY,621910.0
HARRISON,TN,621990.0
HARRISON CITY,PA,1323010.0
HARRISON TOWNSHIP,MI,531390.0
HARRISONBURG,VA,14656227.0
HARRISONVILLE,MO,2856600.0
HARRISVILLE,NH,531120.0
HARRISVILLE,NY,531110.0
HARROD,OH,621910.0
HARRODSBURG,KY,3411507.0
HART,MI,2398090.0
HARTFORD,CT,38486328.0
HARTFORD,KY,1325650.0
HARTFORD,NY,900099.0
HARTFORD,SD,812900.0
HARTFORD,WI,1166100.0
HARTLAND,MI,711210.0
HARTLAND,VT,541900.0
HARTLAND,WI,1946810.0
HARTLEY,IA,1247410.0
HARTLY,DE,900099.0
HARTSBURG,MO,900099.0
HARTSELLE,AL,561910.0
HARTSVILLE,SC,1674380.0
HARTVILLE,OH,531110.0
HARTWELL,GA,900099.0
HARVARD,IL,624410.0
HARVARD,MA,624100.0
HARVEST,AL,721000.0
HARVEY,IL,3190120.0
HARVEY,ND,621910.0
HARVEY CEDARS,NJ,721110.0
HARWICH,MA,812900.0
HARWICH PORT,MA,1611309.0
HARWICK,PA,624200.0
HARWINTON,CT,621910.0
HARWOOD,ND,900099.0
HARWOOD HEIGHTS,IL,611710.0
HASLET,TX,624200.0
HASTINGS,MI,721211.0
HASTINGS,MN,1547220.0
HASTINGS,NE,7266267.0
HASTINGS HDSN,NY,1524089.0
HASTINGS ON HUDSON,NY,900099.0
HATFIELD,PA,900099.0
HATFORD,CT,321000.0
HATILLO,PR,621990.0
HATTERAS,NC,900099.0
HATTIESBURG,MS,8380448.0
HATTISBURG,MS,1062220.0
HAUPPAUGE,NY,6680202.0
HAVANA,FL,623990.0
HAVERFORD,PA,1511809.0
HAVERHILL,FL,624410.0
HAVERHILL,MA,10236280.0
HAVERHILL,NH,71.0
HAVERSTRAW,NY,1858910.0
HAVERTOWN,PA,2514188.0
HAVRE,MT,2982598.0
HAWI,HI,1800198.0
HAWLEY,MA,711130.0
HAWLEY,PA,621910.0
HAWTHORNE,CA,1325330.0
HAWTHORNE,FL,624410.0
HAWTHORNE,NY,4569287.0
HAYDEN,CO,623000.0
HAYDEN,ID,3043088.0
HAYESVILLE,NC,1142820.0
HAYFIELD,MN,621900.0
HAYFORK,CA,611710.0
HAYMARKET,VA,1248620.0
HAYS,KS,6874847.0
HAYWARD,CA,18239645.0
HAYWARD,WI,3215480.0
HAZARD,KY,2142609.0
HAZELWOOD,MO,2238079.0
HAZEN,ND,1338400.0
HAZLEHURST,MS,1431219.0
HAZLET,NJ,900099.0
HAZLETON,PA,4748838.0
HEADLAND,AL,1511699.0
HEALDSBURG,CA,900099.0
HEALY,AK,621910.0
HEARNE,TX,611710.0
HEATH SPRINGS,SC,900099.0
HEATHROW,FL,611710.0
HEBER CITY,UT,1422420.0
HEBER SPRINGS,AR,735210.0
HEBRON,IN,1243900.0
HEBRON,KY,513312.0
HEBRON,NH,1800198.0
HECTOR,NY,900099.0
HEGINS,PA,561000.0
HELENA,AL,1511809.0
HELENA,AR,3185101.0
HELENA,MT,24565241.0
HELENDALE,CA,721310.0
HELLERTOWN,PA,621910.0
HELMETTA,NJ,110000.0
HELMSBURG,IN,624190.0
HELOTES,TX,1173600.0
HEMET,CA,2244399.0
HEMLOCK,NY,110000.0
HEMPSTEAD,NY,5538988.0
HEMPSTEAD,TX,731910.0
HENDERSON,KY,4823908.0
HENDERSON,NC,3819970.0
HENDERSON,NE,2424298.0
HENDERSON,NV,6732063.0
HENDERSON,TN,511190.0
HENDERSON,TX,711210.0
HENDERSONVILLE,NC,711300.0
HENDERSONVILLE,TN,531310.0
HENDERSONVLLE,NC,8491097.0
HENDERSONVLLE,TN,900099.0
HENDON,VA,900099.0
HENEFER,UT,110000.0
HENRICO,VA,7838006.0
HENRIETTA,NY,525100.0
HENRIETTA,TX,1263410.0
HENRYVILLE,PA,900099.0
HEPPNER,OR,1247410.0
HEREFORD,TX,713940.0
HERKIMER,NY,3913219.0
HERMANN,MO,532000.0
HERMANTOWN,MN,1800198.0
HERMINIE,PA,1522009.0
HERMITAGE,PA,6972397.0
HERMITAGE,TN,2700297.0
HERMON,NY,531110.0
HERMOSA,SD,734990.0
HERMOSA BEACH,CA,3378909.0
HERNANDO,FL,900099.0
HERNDON,VA,14383049.0
HERSEY,MI,624110.0
HERSHEY,PA,9293060.0
HESSTON,KS,1859010.0
HEUVELTON,NY,1765230.0
HEWITT,NJ,721210.0
HEWITT,TX,711210.0
HEWLETT,NY,1799120.0
HGHLNDS RANCH,CO,6321769.0
HIALEAH,FL,9878498.0
HIAWASSEE,GA,713990.0
HIAWATHA,IA,5554206.0
HIAWATHA,KS,1245520.0
HIBBING,MN,3221820.0
HICKMAN,NE,1431219.0
HICKORY,NC,15551754.0
HICKORY CRNRS,MI,900099.0
HICKSVILLE,NY,2055589.0
HICKSVILLE,OH,711110.0
HIGGANUM,CT,621910.0
HIGGINSVILLE,MO,1466700.0
HIGH BRIDGE,NJ,713990.0
HIGH FALLS,NY,480000.0
HIGH POINT,NC,11845858.0
HIGH SPRINGS,FL,1163010.0
HIGHLAND,CA,624110.0
HIGHLAND,IN,1524199.0
HIGHLAND,MI,1422421.0
HIGHLAND,NY,1190100.0
HIGHLAND,UT,1847620.0
HIGHLAND CITY,FL,812990.0
HIGHLAND FLS,NY,1511809.0
HIGHLAND HGTS,KY,512000.0
HIGHLAND LAKE,NY,900004.0
HIGHLAND LKS,NJ,711211.0
HIGHLAND PARK,IL,6592558.0
HIGHLAND PARK,MI,1789211.0
HIGHLAND PARK,NJ,3666740.0
HIGHLAND VLG,TX,713200.0
HIGHLANDS,NC,4005420.0
HIGHLANDS,NJ,1614089.0
HIGHLANDS RANCH,CO,2661821.0
HIGHWOOD,IL,624100.0
HIGLEY,AZ,1230310.0
HILDEBRAN,NC,900099.0
HILL CITY,KS,1436110.0
HILL CITY,SD,711210.0
HILLBORO,OR,611600.0
HILLIARD,OH,6074818.0
HILLS,IA,623000.0
HILLSBORO,IL,621910.0
HILLSBORO,KS,611600.0
HILLSBORO,ND,611710.0
HILLSBORO,OH,900001.0
HILLSBORO,OR,6898156.0
HILLSBORO,TX,611710.0
HILLSBORO,WI,1335390.0
HILLSBOROUGH,CA,1511809.0
HILLSBOROUGH,NC,611600.0
HILLSBOROUGH,NJ,1422400.0
HILLSDALE,MI,621610.0
HILLSIDE,IL,900099.0
HILO,HI,8752469.0
HILTON HEAD,SC,6506088.0
HILTON HEAD ISLAND,SC,990099.0
HINCKLEY,MN,713990.0
HINESVILLE,GA,2685020.0
HINGHAM,MA,1234421.0
HINSDALE,IL,9421023.0
HINTON,IA,1153100.0
HINTON,WV,900099.0
HIRAM,GA,621610.0
HIRAM,OH,110000.0
HIXSON,TN,2763529.0
HO HO KUS,NJ,1511809.0
HOBART,IN,2135519.0
HOBART,NY,623990.0
HOBART,OK,624100.0
HOBBS,NM,3198729.0
HOBE SOUND,FL,1712999.0
HOBOKEN,NJ,2410831.0
HOCKESSIN,DE,5162588.0
HODGENVILLE,KY,611110.0
HOFFMAN EST,IL,2648230.0
HOFFMAN ESTATES,IL,1142710.0
HOGANSVILLE,GA,713990.0
HOHENWALD,TN,1143710.0
HOISINGTON,KS,1246520.0
HOLBROOK,AZ,1248310.0
HOLBROOK,MA,624100.0
HOLBROOK,NY,218766.0
HOLDEN,MA,1336990.0
HOLDENVILLE,OK,444100.0
HOLDREGE,NE,3636740.0
HOLIDAY,FL,623000.0
HOLLADAY,UT,1168330.0
HOLLAND,MI,5174281.0
HOLLAND,NY,990099.0
HOLLAND,OH,1956520.0
HOLLAND,TX,900099.0
HOLLANDALE,MN,1614089.0
HOLLIDAYSBURG,PA,4367928.0
HOLLISTER,CA,1524199.0
HOLLSOPPLE,PA,448000.0
HOLLY,MI,1076310.0
HOLLY SPRINGS,GA,1424100.0
HOLLY SPRINGS,NC,3087750.0
HOLLYWOOD,CA,5245497.0
HOLLYWOOD,FL,9667135.0
HOLLYWOOD,MD,713990.0
HOLLYWOOD,SC,711300.0
HOLMDEL,NJ,1794332.0
HOLMES,PA,1425200.0
HOLMESVILLE,OH,561499.0
HOLT,MI,532000.0
HOLTON,KS,2943018.0
HOLTSVILLE,NY,1582200.0
HOLTWOOD,PA,999999.0
HOLUALOA,HI,611600.0
HOLYOKE,CO,1155230.0
HOLYOKE,MA,8028637.0
HOMELAND,FL,900099.0
HOMER,AK,3388329.0
HOMER,IL,713990.0
HOMER,NY,621300.0
HOMER,OH,621910.0
HOMER CITY,PA,713990.0
HOMERVILLE,GA,623990.0
HOMESTEAD,FL,3023398.0
HOMESTEAD,PA,4279228.0
HOMEWOOD,AL,2409620.0
HOMEWOOD,IL,2861499.0
HOMOSASSA,FL,1235910.0
HONAUNAU,HI,532284.0
HONDO,TX,621990.0
HONEOYE FALLS,NY,611600.0
HONESDALE,PA,3635108.0
HONEY BROOK,PA,900099.0
HONOKAA,HI,2043710.0
HONOLULU,HI,107418107.0
HOOD RIVER,OR,3669833.0
HOOKSETT,NH,711210.0
HOOLEHUA,HI,624110.0
HOOPESTON,IL,1245110.0
HOOSICK,NY,611600.0
HOOSICK FALLS,NY,1523099.0
HOOVER,AL,10002177.0
HOOVERSVILLE,PA,900099.0
HOPATCONG,NJ,853990.0
HOPE,AR,1800198.0
HOPE,ME,531110.0
HOPE VALLEY,RI,1522009.0
HOPEDALE,OH,900099.0
HOPEWELL,NJ,1800198.0
HOPEWELL,VA,1522009.0
HOPEWELL JCT,NY,2238079.0
HOPKINS,MN,4479927.0
HOPKINS PARK,IL,531110.0
HOPKINSVILLE,KY,4278160.0
HOPKINTON,MA,3311897.0
HOQUIAM,WA,1332910.0
HORN LAKE,MS,713990.0
HORNELL,NY,3752409.0
HORSEHEADS,NY,4350941.0
HORSESHOE BAY,TX,451211.0
HORSHAM,PA,3733809.0
HOT SLPHR SPR,CO,2135799.0
HOT SPRINGS,AR,12267497.0
HOT SPRINGS,NC,1156410.0
HOT SPRINGS,SD,3397929.0
HOT SPRINGS,VA,621300.0
HOTCHKISS,CO,310000.0
HOUGHTON,MI,2571810.0
HOULTON,ME,611600.0
HOUMA,LA,4913628.0
HOUSATONIC,MA,611600.0
HOUSE SPRINGS,MO,812910.0
HOUSTON,DE,812900.0
HOUSTON,MN,2042919.0
HOUSTON,TX,252242774.0
HOWARD,KS,480000.0
HOWARD,SD,621110.0
HOWARDSVILLE,VA,611430.0
HOWE,IN,812910.0
HOWELL,MI,3125848.0
HOWELL,NJ,1611309.0
HOWES CAVE,NY,900099.0
HOYT,KS,900099.0
HST NEWCASTLE,DE,900099.0
HUBBARD,IA,623000.0
HUBBARDSTON,MA,1755200.0
HUBERT,NC,1184520.0
HUDSON,FL,621610.0
HUDSON,MA,2336189.0
HUDSON,NC,611710.0
HUDSON,NH,711300.0
HUDSON,NY,3935909.0
HUDSON,OH,2775809.0
HUDSON,WI,9378376.0
HUDSON FALLS,NY,3501717.0
HUDSONVILLE,MI,4360609.0
HUEYTOWN,AL,900099.0
HUFFMAN,TX,713990.0
HUGHESVILLE,PA,1947610.0
HUGO,OK,624200.0
HUGOTON,KS,110000.0
HULETTS LNDG,NY,621910.0
HULL,MA,713110.0
HULL,TX,621910.0
HUMACAO,PR,900099.0
HUMBLE,TX,4738339.0
HUMBOLDT,TN,452000.0
HUMMELSTOWN,PA,2062520.0
HUMPHREY,NE,713910.0
HUNGRY HORSE,MT,453220.0
HUNT,TX,900099.0
HUNT VALLEY,MD,623990.0
HUNTER,NY,541800.0
HUNTERSVILLE,NC,4951318.0
HUNTINGBURG,IN,841600.0
HUNTINGDON,PA,5026288.0
HUNTINGDON,TN,611600.0
HUNTINGDON VALLEY,PA,1155210.0
HUNTINGDON VY,PA,611710.0
HUNTINGTN BCH,CA,9598957.0
HUNTINGTN STA,NY,621910.0
HUNTINGTN WDS,MI,711210.0
HUNTINGTON,IN,3931022.0
HUNTINGTON,NY,6162218.0
HUNTINGTON,VT,713990.0
HUNTINGTON,WV,9966019.0
HUNTINGTON BEACH,CA,1245100.0
HUNTINGTON PARK,CA,621110.0
HUNTINGTON PK,CA,2145499.0
HUNTINGTOWN,MD,611710.0
HUNTLEY,IL,711210.0
HUNTLY,VA,611110.0
HUNTSVILLE,AL,24203290.0
HUNTSVILLE,TN,531110.0
HUNTSVILLE,TX,4104474.0
HURLEY,MS,1535110.0
HURLEY,NY,611710.0
HURLEY,WI,900099.0
HURON,SD,2424608.0
HURRICANE,UT,812900.0
HURRICANE,WV,1757701.0
HURST,TX,3101919.0
HURT,VA,611600.0
HUSTONTOWN,PA,624200.0
HUTCHINSON,KS,6328208.0
HUTCHINSON,MN,4275708.0
HVRE DE GRACE,MD,1614089.0
HYANNIS,MA,2328079.0
HYATTSVILLE,MD,5187537.0
HYDE PARK,NY,611710.0
HYDE PARK,VT,900099.0
HYNDMAN,PA,621400.0
IBERIA,MO,611600.0
IDA GROVE,IA,1332410.0
IDABEL,OK,624100.0
IDAHO FALLS,ID,4804669.0
IDAHO SPRINGS,CO,531110.0
IDALOU,TX,611710.0
IDAVILLE,IN,624230.0
IDLEWILD,MI,531110.0
IDYLLWILD,CA,1800198.0
IGNACIO,CO,485000.0
IJAMSVILLE,MD,611110.0
ILIFF,CO,900099.0
ILWACO,WA,713110.0
IMLER,PA,900099.0
IMMOKALEE,FL,1844530.0
IMPERIAL,CA,624210.0
IMPERIAL,MO,624100.0
IMPERIAL BCH,CA,1354009.0
INCLINE VLG,NV,8046429.0
INDEPENDENCE,IA,624410.0
INDEPENDENCE,KS,531110.0
INDEPENDENCE,MO,8732165.0
INDEPENDENCE,OH,4735188.0
INDEPENDENCE,WI,1248610.0
INDIAN LAKE,NY,621000.0
INDIAN LAND,SC,541800.0
INDIAN SHORES,FL,711300.0
INDIAN SPGS,AL,1222220.0
INDIAN TRAIL,NC,2766689.0
INDIANA,PA,8645117.0
INDIANAPOLIS,IN,207066475.0
INDIANHEAD PK,IL,900099.0
INDIANOLA,IA,1864310.0
INDIANOLA,MS,1853900.0
INDIANOLA,WA,999999.0
INDIANTOWN,FL,531110.0
INDIO,CA,5158041.0
INDUSTRY,IL,611600.0
INDUSTRY,PA,900099.0
INEZ,TX,900099.0
INGLEWOOD,CA,5418129.0
INGOMAR,PA,1335900.0
INKSTER,MI,1245600.0
INMAN,KS,1858700.0
INMAN,SC,711300.0
INNIS,LA,621110.0
INTERCOURSE,PA,611710.0
INTERVALE,NH,624100.0
INTL FALLS,MN,621990.0
INVER GROVE,MN,1680301.0
INVERNESS,FL,1712999.0
INVERNESS,IL,812900.0
INWOOD,IA,623000.0
INWOOD,NY,621610.0
IOLA,KS,561000.0
IOLA,WI,1335900.0
IONE,CA,532000.0
IONE,WA,453220.0
IONIA,MI,621990.0
IOWA,LA,531110.0
IOWA CITY,IA,15339085.0
IOWA PARK,TX,721214.0
IPSWICH,MA,2322729.0
IRENE,SD,623000.0
IRETON,IA,922160.0
IRMO,SC,711210.0
IRON MOUNTAIN,MI,1353319.0
IRON RIDGE,WI,624410.0
IRON RIVER,MI,1621099.0
IRON RIVER,WI,621400.0
IRONDALE,AL,1511699.0
IRONTON,MO,1059000.0
IRONTON,OH,621110.0
IRONWOOD,MI,1422400.0
IRVINE,CA,35700580.0
IRVING,IL,623990.0
IRVING,NY,1624099.0
IRVING,TX,15472747.0
IRVINGTON,NJ,1779930.0
IRVINGTON,NY,611710.0
